id,kodas,name
darbo_kodas_1500, 261102,"Įgaliotinis, patikėtinis"
darbo_kodas_1501, 261103,Teisininkas
darbo_kodas_1502, 261104,Civilinės teisės specialistas
darbo_kodas_1503, 261105,Turto perdavimo teisininkas
darbo_kodas_1504, 261106,Baudžiamosios teisės specialistas
darbo_kodas_1505, 261107,Prokuroras
darbo_kodas_1506, 261108,Antstolis
darbo_kodas_1507, 2612,Teisėjai
darbo_kodas_1508, 261201,Konstitucinio Teismo teisėjas
darbo_kodas_1509, 261202,Teisėjas
darbo_kodas_1510, 261203,Apeliacinio teismo teisėjas
darbo_kodas_1511, 261204,Arbitražo teismo teisėjas
darbo_kodas_1512, 261205,Apygardos teismo teisėjas
darbo_kodas_1513, 261206,Apylinkės teismo teisėjas
darbo_kodas_1514, 261207,Civilinių bylų teismo teisėjas
darbo_kodas_1515, 261208,Aukščiausiojo Teismo teisėjas
darbo_kodas_1516, 261209,Ikiteisminio tyrimo teisėjas
darbo_kodas_1517, 261210,Baudžiamųjų bylų teisėjas
darbo_kodas_1518, 261211,Apygardos administracinio teismo teisėjas
darbo_kodas_1519, 261213,Vyriausiojo administracinio teismo teisėjas
darbo_kodas_1520, 2619,Kitur nepriskirti teisės specialistai
darbo_kodas_1521, 261901,Patarėjas (dirbantis diplomatinėje tarnyboje)
darbo_kodas_1522, 261902,"Pirmasis [antrasis, trečiasis] sekretorius"
darbo_kodas_1523, 261903,Atašė
darbo_kodas_1524, 261904,Konsulas
darbo_kodas_1525, 261905,Vicekonsulas
darbo_kodas_1526, 261906,Teismo pirmininko padėjėjas
darbo_kodas_1527, 261907,Apygardos [apylinkės] teismo pirmininko patarėjas
darbo_kodas_1528, 261908,Teismo skyriaus pirmininko patarėjas
darbo_kodas_1529, 261909,Teismo konsultantas
darbo_kodas_1530, 261910,Juriskonsultas
darbo_kodas_1531, 261911,Draudimo ieškinių patikėtinis
darbo_kodas_1532, 261912,Notaras
darbo_kodas_1533, 261913,Tyrėjas
darbo_kodas_1534, 262,"Bibliotekininkai, archyvų ir muziejų specialistai"
darbo_kodas_1535, 2621,Archyvų ir muziejų specialistai
darbo_kodas_1536, 262101,Archyvaras
darbo_kodas_1537, 262102,Fondų saugotojas
darbo_kodas_1538, 262103,Muziejininkas
darbo_kodas_1539, 262104,"Mokslo darbuotojas {archyvų tvarkymas, muziejininkystė}"
darbo_kodas_1540, 2622,Bibliotekininkai ir kiti informacijos specialistai
darbo_kodas_1541, 262201,Dokumentuotojas
darbo_kodas_1542, 262202,Verslo informacijos paslaugų specialistas
darbo_kodas_1543, 262203,Techninės informacijos paslaugų specialistas
darbo_kodas_1544, 262204,Bibliotekininkas
darbo_kodas_1545, 262205,Bibliografas
darbo_kodas_1546, 262206,Mokslo darbuotojas {bibliotekininkystė ir panašios sritys}
darbo_kodas_1547, 263,Socialinės ir religinės sričių specialistai
darbo_kodas_1548, 2631,Ekonomistai
darbo_kodas_1549, 263101,Ekonometrijos specialistas
darbo_kodas_1550, 263102,Ekonomistas
darbo_kodas_1551, 263103,Žemės ūkio ekonomistas
darbo_kodas_1552, 263104,Ekonometrijos ekonomistas
darbo_kodas_1553, 263105,Finansų ekonomistas
darbo_kodas_1554, 263106,Tarptautinės prekybos ekonomistas
darbo_kodas_1555, 263107,Darbo ekonomistas
darbo_kodas_1556, 263108,Mokesčių ekonomistas
darbo_kodas_1557, 263109,Prekybos ekonomistas
darbo_kodas_1558, 263110,Planavimo ekonomistas
darbo_kodas_1559, 263111,Gaminių ir (arba) produktų pardavimo ekonomistas
darbo_kodas_1560, 263112,Ekonomistas analitikas
darbo_kodas_1561, 263113,Tiekimo ekonomistas
darbo_kodas_1562, 263114,Sutarčių ir pretenzijų tvarkymo ekonomistas
darbo_kodas_1563, 2632,"Sociologai, antropologai ir giminiškų profesijų specialistai"
darbo_kodas_1564, 263201,Antropologas
darbo_kodas_1565, 263202,Archeologas
darbo_kodas_1566, 263203,Etnologas
darbo_kodas_1567, 263204,Geografas
darbo_kodas_1568, 263205,Ekonominės geografijos specialistas
darbo_kodas_1569, 263206,Fizinės geografijos specialistas
darbo_kodas_1570, 263207,Politinės geografijos specialistas
darbo_kodas_1571, 263208,Sociologas
darbo_kodas_1572, 263209,"Mokslo darbuotojas {sociologija, antropologija ir panašios sritys}"
darbo_kodas_1573, 2633,"Filosofai, istorikai ir politologai"
darbo_kodas_1574, 263301,Genealogas
darbo_kodas_1575, 263302,Istorikas
darbo_kodas_1576, 263303,Ekonomikos istorikas
darbo_kodas_1577, 263304,Politikos istorikas
darbo_kodas_1578, 263305,Kultūros istorikas
darbo_kodas_1579, 263306,Visuomeninių santykių istorikas
darbo_kodas_1580, 263307,Filosofas
darbo_kodas_1581, 263308,Politologas
darbo_kodas_1582, 263309,"Mokslo darbuotojas {filosofija, istorija, politikos mokslai}"
darbo_kodas_1583, 2634,Psichologai
darbo_kodas_1584, 263401,Psichologas
darbo_kodas_1585, 263402,Medicinos psichologas
darbo_kodas_1586, 263403,Mokyklos psichologas
darbo_kodas_1587, 263404,Organizacinės psichologijos psichologas
darbo_kodas_1588, 263405,Psichologas psichoterapeutas
darbo_kodas_1589, 263406,Socialinės psichologijos psichologas
darbo_kodas_1590, 263407,Mokslo darbuotojas {psichologija}
darbo_kodas_1591, 263408,Teismo psichologas
darbo_kodas_1592, 2635,Socialiniai darbuotojai ir konsultantai
darbo_kodas_1593, 263501,Socialinių išmokų specialistas
darbo_kodas_1594, 263502,Socialinės rūpybos specialistas
darbo_kodas_1595, 263503,Vaikų globos namų ar pensionato auklėtojas
darbo_kodas_1596, 263504,Nepilnamečių pataisos namų auklėtojas
darbo_kodas_1597, 263505,Lygtinio paleidimo iš laisvės atėmimo vietos priežiūros pareigūnas
darbo_kodas_1598, 263506,Socialinis darbuotojas
darbo_kodas_1599, 263507,Neįgaliųjų socialinis darbuotojas
darbo_kodas_1600, 263508,Socialinis darbuotojas konsultantas
darbo_kodas_1601, 263509,Socialinis reabilitologas
darbo_kodas_1602, 263510,Neįgaliųjų reabilitologas
darbo_kodas_1603, 263511,Mokslo darbuotojas {socialinis darbas}
darbo_kodas_1604, 263512,Vedybų konsultantas
darbo_kodas_1605, 263513,Socialinio darbo organizatorius
darbo_kodas_1606, 263514,Socialinių programų koordinatorius
darbo_kodas_1607, 263515,Socialinio darbo vadybininkas
darbo_kodas_1608, 263516,Socialinio darbo specialistas (dirbantis seniūnijoje)
darbo_kodas_1609, 2636,Religijų specialistai
darbo_kodas_1610, 263601,Arkivyskupas
darbo_kodas_1611, 263602,Vyskupas
darbo_kodas_1612, 263603,Kapelionas
darbo_kodas_1613, 263604,Parapijos vikaras
darbo_kodas_1614, 263605,Vikaro padėjėjas
darbo_kodas_1615, 263606,Dvasininkas
darbo_kodas_1616, 263607,Misionierius
darbo_kodas_1617, 263608,Vienuolis
darbo_kodas_1618, 263609,Vienuolė
darbo_kodas_1619, 263610,Pastorius
darbo_kodas_1620, 263611,Klebonas
darbo_kodas_1621, 263612,Rabinas
darbo_kodas_1622, 263613,Rektorius (parapijos kunigas ar pastorius)
darbo_kodas_1623, 263614,Teologas
darbo_kodas_1624, 263615,Bonza
darbo_kodas_1625, 263616,Imamas
darbo_kodas_1626, 263617,Altarista
darbo_kodas_1627, 264,"Autoriai, žurnalistai ir kalbininkai"
darbo_kodas_1628, 2641,Autoriai ir kiti rašytojai
darbo_kodas_1629, 264101,Rašytojas
darbo_kodas_1630, 264102,Biografas
darbo_kodas_1631, 264103,Reklamos tekstų autorius
darbo_kodas_1632, 264104,Viešųjų leidinių tekstų autorius
darbo_kodas_1633, 264105,Techninių tekstų autorius
darbo_kodas_1634, 264106,Kritikas
darbo_kodas_1635, 264107,Meno kritikas
darbo_kodas_1636, 264108,Knygų kritikas
darbo_kodas_1637, 264109,Teatro kritikas
darbo_kodas_1638, 264110,Kino filmų kritikas
darbo_kodas_1639, 264111,Literatūros kritikas
darbo_kodas_1640, 264112,Muzikos kritikas
darbo_kodas_1641, 264113,Radijo laidų kritikas
darbo_kodas_1642, 264114,Televizijos laidų kritikas
darbo_kodas_1643, 264115,Dramaturgas
darbo_kodas_1644, 264116,Mokslinis redaktorius
darbo_kodas_1645, 264117,Knygų redaktorius
darbo_kodas_1646, 264118,"Filmo [radijo laidos, televizijos laidos] jungiamojo teksto redaktorius"
darbo_kodas_1647, 264119,Rankraščių redaktorius
darbo_kodas_1648, 264120,Scenarijaus redaktorius
darbo_kodas_1649, 264121,Eseistas
darbo_kodas_1650, 264122,Romanistas
darbo_kodas_1651, 264123,Novelistas
darbo_kodas_1652, 264124,Poetas
darbo_kodas_1653, 264125,Stilistas
darbo_kodas_1654, 264126,Brailio rašto knygų redaktorius
darbo_kodas_1655, 264127,Pjesių autorius
darbo_kodas_1656, 264128,Metraštininkas
darbo_kodas_1657, 2642,Žurnalistai
darbo_kodas_1658, 264201,Apžvalgininkas
darbo_kodas_1659, 264202,Laidos vedėjas
darbo_kodas_1660, 264203,Žinių komentatorius [vedėjas]
darbo_kodas_1661, 264204,Sporto komentatorius
darbo_kodas_1662, 264205,Žiniasklaidos korespondentas
darbo_kodas_1663, 264206,Vietinių naujienų skyriaus redaktorius
darbo_kodas_1664, 264207,Spaudinių redaktorius
darbo_kodas_1665, 264208,Finansų skyriaus redaktorius
darbo_kodas_1666, 264209,Užsienio skyriaus redaktorius
darbo_kodas_1667, 264210,Laikraščio redaktorius
darbo_kodas_1668, 264211,Periodinio leidinio redaktorius
darbo_kodas_1669, 264212,Žurnalistas
darbo_kodas_1670, 264213,Korektūrų redaktorius
darbo_kodas_1671, 264214,Sporto skyriaus redaktorius
darbo_kodas_1672, 264215,Budintysis redaktorius
darbo_kodas_1673, 264216,Žiniasklaidos reporteris
darbo_kodas_1674, 264217,Laikraščio skyriaus redaktorius
darbo_kodas_1675, 264218,Periodinio leidinio skyriaus redaktorius
darbo_kodas_1676, 264219,Techninis redaktorius
darbo_kodas_1677, 264220,Reporteris
darbo_kodas_1678, 264221,Radijo laidų komentatorius
darbo_kodas_1679, 2643,Vertėjai ir kalbininkai
darbo_kodas_1680, 264301,Etimologas
darbo_kodas_1681, 264302,Grafologas
darbo_kodas_1682, 264303,Vertėjas žodžiu
darbo_kodas_1683, 264304,Leksikografas
darbo_kodas_1684, 264305,Literatūrologas
darbo_kodas_1685, 264306,Filologas
darbo_kodas_1686, 264307,Filologas morfologas
darbo_kodas_1687, 264308,Fonologas
darbo_kodas_1688, 264309,Semasiologas
darbo_kodas_1689, 264310,Vertėjas raštu
darbo_kodas_1690, 264311,Tautosakininkas
darbo_kodas_1691, 264312,Kalbos tvarkytojas
darbo_kodas_1692, 264313,Lietuvių kalbos konsultantas
darbo_kodas_1693, 264314,Kalbininkas
darbo_kodas_1694, 264315,Gestų kalbos vertėjas
darbo_kodas_1695, 264316,Vertėjas
darbo_kodas_1696, 264317,"Mokslo darbuotojas {kalbotyra, literatūrologija}"
darbo_kodas_1697, 265,Kūrybiniai darbuotojai ir atlikėjai
darbo_kodas_1698, 2651,Regimojo meno kūrėjai ir atlikėjai
darbo_kodas_1699, 265101,Dailininkas
darbo_kodas_1700, 265102,Dailininkas drabužių modeliuotojas
darbo_kodas_1701, 265103,Dailininkas madų kūrėjas
darbo_kodas_1702, 265104,Grafikas
darbo_kodas_1703, 265105,Peizažininkas
darbo_kodas_1704, 265106,Tapytojas
darbo_kodas_1705, 265107,Plakatų dailininkas
darbo_kodas_1706, 265108,Karikatūrininkas
darbo_kodas_1707, 265109,Animacinių filmų dailininkas
darbo_kodas_1708, 265110,Graviruotojas ofortistas
darbo_kodas_1709, 265111,Skulptorius
darbo_kodas_1710, 265112,"Miniatiūrų dailininkas, miniatiūrininkas"
darbo_kodas_1711, 265113,"Portretų dailininkas, portretistas"
darbo_kodas_1712, 265114,Dailininkas restauratorius
darbo_kodas_1713, 265115,Dailininkas scenografas
darbo_kodas_1714, 265116,Dailininkas apipavidalintojas
darbo_kodas_1715, 265117,Restauratorius
darbo_kodas_1716, 265118,Dailėtyrininkas
darbo_kodas_1717, 265119,Dailininkas dekoratorius
darbo_kodas_1718, 265120,Dailininkas fotografas
darbo_kodas_1719, 265121,Grimo dailininkas
darbo_kodas_1720, 265122,Šviesos dailininkas
darbo_kodas_1721, 265123,Kostiumų dailininkas
darbo_kodas_1722, 2652,"Muzikantai, dainininkai ir kompozitoriai"
darbo_kodas_1723, 265201,Kompozitorius
darbo_kodas_1724, 265202,Muzikos aranžuotojas
darbo_kodas_1725, 265203,Instrumentalistas
darbo_kodas_1726, 265204,Muzikantas
darbo_kodas_1727, 265205,Muzikologas
darbo_kodas_1728, 265206,Choro dainininkas
darbo_kodas_1729, 265207,Džiazo dainininkas
darbo_kodas_1730, 265208,Operos dainininkas
darbo_kodas_1731, 265209,Populiariosios muzikos dainininkas
darbo_kodas_1732, 265210,Muzikos transponuotojas
darbo_kodas_1733, 265211,Kapelmeisteris
darbo_kodas_1734, 265212,Dirigentas
darbo_kodas_1735, 265213,Koncertmeisteris
darbo_kodas_1736, 265214,Dirigento asistentas
darbo_kodas_1737, 265215,Naktinio klubo muzikantas
darbo_kodas_1738, 265216,Naktinio klubo dainininkas
darbo_kodas_1739, 265217,Akompanuotojas
darbo_kodas_1740, 265218,Chormeisteris
darbo_kodas_1741, 265219,Chormeisterio asistentas
darbo_kodas_1742, 2653,Šokėjai ir choreografai
darbo_kodas_1743, 265301,Baleto aranžuotojas
darbo_kodas_1744, 265302,Choreografas
darbo_kodas_1745, 265303,Baleto šokėjas
darbo_kodas_1746, 265304,Sportinių šokių šokėjas
darbo_kodas_1747, 265305,Tautinių šokių šokėjas
darbo_kodas_1748, 265306,Baletmeisteris
darbo_kodas_1749, 265307,Baletmeisterio asistentas
darbo_kodas_1750, 265308,Naktinio klubo šokėjas
darbo_kodas_1751, 265309,Baro šokėjas
darbo_kodas_1752, 2654,"Kino, teatro ir panašių sričių režisieriai ir prodiuseriai"
darbo_kodas_1753, 265401,Prodiuseris
darbo_kodas_1754, 265402,Kino filmų režisierius
darbo_kodas_1755, 265403,Radijo laidų režisierius
darbo_kodas_1756, 265404,Scenos režisierius
darbo_kodas_1757, 265405,Vaizdo režisierius
darbo_kodas_1758, 265406,Teatro režisierius
darbo_kodas_1759, 265407,Šviesos režisierius
darbo_kodas_1760, 265408,Garso režisierius
darbo_kodas_1761, 265409,Televizijos laidų režisierius
darbo_kodas_1762, 265410,Režisieriaus asistentas
darbo_kodas_1763, 265411,Koncertų [spektaklių] organizatorius
darbo_kodas_1764, 2655,Aktoriai
darbo_kodas_1765, 265501,Aktorius
darbo_kodas_1766, 265502,Teatro aktorius
darbo_kodas_1767, 265503,Kino aktorius
darbo_kodas_1768, 265504,Parodijuotojas
darbo_kodas_1769, 265505,Pasakotojas
darbo_kodas_1770, 265506,Mimas
darbo_kodas_1771, 2656,"Radijo, televizijos ir kitų informacijos sklaidos priemonių diktoriai"
darbo_kodas_1772, 265601,Žinių pranešėjas
darbo_kodas_1773, 265602,Radijo žinių pranešėjas
darbo_kodas_1774, 265603,Televizijos žinių pranešėjas
darbo_kodas_1775, 265604,Diktorius
darbo_kodas_1776, 2659,Kitur nepriskirti kūrybiniai darbuotojai ir atlikėjai
darbo_kodas_1777, 265901,"Renginio vedėjas, konferansjė"
darbo_kodas_1778, 265902,"Diskotekos vedėjas, didžėjus"
darbo_kodas_1779, 265903,Akrobatas
darbo_kodas_1780, 265904,Klounas
darbo_kodas_1781, 265905,Cirko komikas
darbo_kodas_1782, 265906,Hipnotizuotojas
darbo_kodas_1783, 265907,Iliuzionistas
darbo_kodas_1784, 265908,Gamtos garsų pamėgdžiotojas
darbo_kodas_1785, 265909,Žongliruotojas
darbo_kodas_1786, 265910,Magas
darbo_kodas_1787, 265911,Fokusininkas
darbo_kodas_1788, 265912,Lėlininkas
darbo_kodas_1789, 265913,Laukinių žvėrių dresuotojas
darbo_kodas_1790, 265914,Oro akrobatas
darbo_kodas_1791, 3,Technikai ir jaunesnieji specialistai
darbo_kodas_1792, 31,Jaunesnieji fizinių mokslų ir inžinerijos specialistai
darbo_kodas_1793, 311,Fizinių mokslų ir inžinerijos technikai
darbo_kodas_1794, 3111,Chemijos ir kitų fizinių mokslų technikai
darbo_kodas_1795, 311101,Astronomijos technikas
darbo_kodas_1796, 311102,Chemijos technikas
darbo_kodas_1797, 311103,Geologijos technikas
darbo_kodas_1798, 311104,Geofizikos technikas
darbo_kodas_1799, 311105,Meteorologijos technikas
darbo_kodas_1800, 311106,Okeanografijos technikas
darbo_kodas_1801, 311107,Fizikos technikas
darbo_kodas_1802, 311108,Sprogdinimo darbų technikas
darbo_kodas_1803, 311109,Audinių apdailos technikas
darbo_kodas_1804, 311110,Metrologas
darbo_kodas_1805, 311111,Metrologijos technikas
darbo_kodas_1806, 311112,Metrologas kontrolierius
darbo_kodas_1807, 3112,Statybos inžinerijos technikai
darbo_kodas_1808, 311201,Statybos inžinerijos vertintojas
darbo_kodas_1809, 311202,Statybos darbų prižiūrėtojas
darbo_kodas_1810, 311203,Statybos inžinerijos technikas
darbo_kodas_1811, 311204,Dugno gilinimo ir valymo technikas
darbo_kodas_1812, 311205,Hidraulikos technikas
darbo_kodas_1813, 311206,Hidrologijos technikas
darbo_kodas_1814, 311207,Melioracijos technikas
darbo_kodas_1815, 311208,Sanitarinių įrenginių technikas
darbo_kodas_1816, 311209,Sanitarinės inžinerijos technikas
darbo_kodas_1817, 311210,Gruntų mechanikos technikas
darbo_kodas_1818, 311211,Topografijos technikas
darbo_kodas_1819, 311212,Konstrukcijų technikas
darbo_kodas_1820, 311213,Darbo normavimo technikas
darbo_kodas_1821, 311214,Eksploatavimo technikas
darbo_kodas_1822, 311215,Geotechnikos technikas
darbo_kodas_1823, 311216,Pastatų saugos sistemų inspektorius
darbo_kodas_1824, 311217,Valstybinės priešgaisrinės priežiūros inspekcijos inspektorius
darbo_kodas_1825, 311218,Pastatų priežiūros tarnybos inspektorius
darbo_kodas_1826, 3113,Elektros inžinerijos technikai
darbo_kodas_1827, 311301,Elektrotechninės įrangos vertintojas
darbo_kodas_1828, 311302,Elektrotechnikas
darbo_kodas_1829, 311303,Elektros apšvietimo elektrotechnikas
darbo_kodas_1830, 311304,Elektros paskirstymo elektrotechnikas
darbo_kodas_1831, 311305,Elektros perdavimo elektrotechnikas
darbo_kodas_1832, 311306,Elektrinės traukos elektrotechnikas
darbo_kodas_1833, 311307,Aukštosios įtampos elektrotechnikas
darbo_kodas_1834, 311308,Elektros sistemų elektrotechnikas
darbo_kodas_1835, 311309,Šaldymo agregatų elektrotechnikas
darbo_kodas_1836, 311310,Elektros energetikos technikas
darbo_kodas_1837, 311311,Elektrinių gaminių kokybės inspektorius
darbo_kodas_1838, 3114,Elektronikos inžinerijos technikai
darbo_kodas_1839, 311401,Elektroninės įrangos vertintojas
darbo_kodas_1840, 311402,Elektroninės įrangos technikas
darbo_kodas_1841, 311403,Aparatinės įrangos technikas
darbo_kodas_1842, 311404,Matavimo aparatūros technikas
darbo_kodas_1843, 311405,Puslaidininkinių įtaisų technikas
darbo_kodas_1844, 311406,Elektronikos inžinerijos technikas
darbo_kodas_1845, 311407,Elektroninių gaminių kokybės inspektorius
darbo_kodas_1846, 3115,Mechanikos inžinerijos technikai
darbo_kodas_1847, 311501,Aviacinių kosminių aparatų technikas
darbo_kodas_1848, 311502,Remonto doko meistras
darbo_kodas_1849, 311503,Mechanikos inžinerijos vertintojas
darbo_kodas_1850, 311504,Cecho meistras
darbo_kodas_1851, 311505,Aviacijos technikas
darbo_kodas_1852, 311506,Laivų statybos technikas
darbo_kodas_1853, 311507,Mašinų gamybos technikas
darbo_kodas_1854, 311508,Orlaivių technikas
darbo_kodas_1855, 311509,Žemės ūkio mašinų technikas
darbo_kodas_1856, 311510,Oro vėdinimo įrangos technikas
darbo_kodas_1857, 311511,Savaeigių mašinų technikas
darbo_kodas_1858, 311512,Dyzelinių variklių technikas
darbo_kodas_1859, 311513,Dujų turbinų technikas
darbo_kodas_1860, 311514,"Šildymo, vėdinimo ir šaldymo įrenginių technikas"
darbo_kodas_1861, 311515,Pramonės mašinų ir įrankių technikas
darbo_kodas_1862, 311516,Matavimo aparatūros gamybos technikas
darbo_kodas_1863, 311517,Reaktyvinių variklių technikas
darbo_kodas_1864, 311518,Lokomotyvų variklių technikas
darbo_kodas_1865, 311519,Tepimo technikas
darbo_kodas_1866, 311520,Branduolinės įrangos technikas
darbo_kodas_1867, 311521,Šaldymo įrenginių technikas
darbo_kodas_1868, 311522,Laivų statybos įrangos technikas
darbo_kodas_1869, 311523,Variklių ir jėgainių įrangos technikas
darbo_kodas_1870, 311524,Karinių laivų technikas
darbo_kodas_1871, 311525,Branduolinės energetikos įrenginių technikas
darbo_kodas_1872, 311526,Įrangos eksploatavimo ir remonto technikas
darbo_kodas_1873, 311527,Įrangos meistras
darbo_kodas_1874, 311528,Įrenginių eksploatavimo meistras
darbo_kodas_1875, 311529,Remonto technikas
darbo_kodas_1876, 311530,Mechaninių dirbtuvių technikas
darbo_kodas_1877, 311531,Vidaus degimo variklių technikas
darbo_kodas_1878, 311532,Aviacijos inžinerijos technikas
darbo_kodas_1879, 311533,Jūrų inžinerijos technikas
darbo_kodas_1880, 311534,Mechanikos technikas
darbo_kodas_1881, 311535,Jūrų laivų ekspertas
darbo_kodas_1882, 311536,Transporto priemonių inspektorius
darbo_kodas_1883, 311537,Mechaninių gaminių kokybės inspektorius
darbo_kodas_1884, 311538,Transporto priemonių atitikties techninių standartų reikalavimams inspektorius
darbo_kodas_1885, 311539,Kelių transporto priemonių techninių apžiūrų centro kontrolierius
darbo_kodas_1886, 311540,Vežimo technikas
darbo_kodas_1887, 3116,Cheminės inžinerijos technikai
darbo_kodas_1888, 311601,Cheminės technologijos vertintojas
darbo_kodas_1889, 311602,Cheminės inžinerijos technikas
darbo_kodas_1890, 311603,Cheminių procesų technikas
darbo_kodas_1891, 311604,Gamtinių dujų gavybos ir paskirstymo technikas
darbo_kodas_1892, 311605,Chemijos laboratorijos technikas
darbo_kodas_1893, 311606,Naftos verslovės technikas
darbo_kodas_1894, 3117,Gavybos ir metalurgijos technikai
darbo_kodas_1895, 311701,Naftos ir dujų gręžinių apdorojimo rūgštimi technikas
darbo_kodas_1896, 311702,Naftos ir dujų gręžinių cementuotojas
darbo_kodas_1897, 311703,Naftos ir dujų gręžinių torpeduotojas
darbo_kodas_1898, 311704,Kasybos technikas
darbo_kodas_1899, 311705,Naftos ir gamtinių dujų gavybos technikas
darbo_kodas_1900, 311706,Liejamosios metalurgijos technikas
darbo_kodas_1901, 311707,Radioaktyviųjų mineralų metalurgijos technikas
darbo_kodas_1902, 311708,Gręžinių apdorojimo rūgštimi technikas
darbo_kodas_1903, 311709,Gręžinių likvidavimo technikas
darbo_kodas_1904, 311710,Budintysis technikas
darbo_kodas_1905, 311711,Kasybos inžinerijos technikas
darbo_kodas_1906, 311712,Metalurgijos technikas
darbo_kodas_1907, 311713,Saugių darbo sąlygų ir sveikatos saugos inspektorius {gavyba}
darbo_kodas_1908, 3118,Braižytojai
darbo_kodas_1909, 311801,Braižytojas
darbo_kodas_1910, 311802,Architektūrinių brėžinių braižytojas
darbo_kodas_1911, 311803,Žemėlapių ir jūrlapių braižytojas
darbo_kodas_1912, 311804,Štampų ir matricų braižytojas
darbo_kodas_1913, 311805,Techninių brėžinių braižytojas
darbo_kodas_1914, 311806,Statybos inžinerijos objektų braižytojas
darbo_kodas_1915, 311807,Elektrotechninių gaminių braižytojas
darbo_kodas_1916, 311808,Elektroninių gaminių braižytojas
darbo_kodas_1917, 311809,Šildymo ir vėdinimo sistemų braižytojas
darbo_kodas_1918, 311810,Jūrų inžinerijos braižytojas
darbo_kodas_1919, 311811,Mechanikos inžinerijos braižytojas
darbo_kodas_1920, 311812,Statybos technikos braižytojas
darbo_kodas_1921, 311813,Aviacijos technikos braižytojas
darbo_kodas_1922, 311814,Geologinių žemėlapių braižytojas
darbo_kodas_1923, 311815,Technologinių įrankių ir įtaisų braižytojas
darbo_kodas_1924, 311816,Litografijos braižytojas
darbo_kodas_1925, 311817,Techninis braižytojas
darbo_kodas_1926, 311818,Topografinių žemėlapių braižytojas
darbo_kodas_1927, 311819,Techninis iliustruotojas
darbo_kodas_1928, 3119,Kitur nepriskirti fizinių mokslų ir inžinerijos technikai
darbo_kodas_1929, 311901,Informacinių technologijų technikas
darbo_kodas_1930, 311902,Gamybos veiksmingumo organizavimo technikas
darbo_kodas_1931, 311903,Pramonės išdėstymo organizavimo technikas
darbo_kodas_1932, 311904,Metodų tyrimo technikas
darbo_kodas_1933, 311905,Planavimo [organizavimo] technikas
darbo_kodas_1934, 311906,Gamybos metodų technikas
darbo_kodas_1935, 311907,Saugumo technikos technikas
darbo_kodas_1936, 311908,Sistemų (išskyrus kompiuterių sistemas) projektavimo technikas
darbo_kodas_1937, 311909,Laiko sąnaudų ir darbo operacijų trukmės tyrimo technikas
darbo_kodas_1938, 311910,Ekonomiškos gamybos metodų technikas
darbo_kodas_1939, 311911,Darbo laiko analizės technikas
darbo_kodas_1940, 311912,Darbų apimties įvertinimo technikas
darbo_kodas_1941, 311913,Standartizacijos technikas
darbo_kodas_1942, 311914,Technologijų technikas
darbo_kodas_1943, 311915,Televizijos laidų rengimo grafikų sudarytojas
darbo_kodas_1944, 311916,Gamybos parengimo technikas
darbo_kodas_1945, 311917,Robotikos technikas
darbo_kodas_1946, 312,"Gavybos, gamybos ir statybos darbų meistrai ir brigadininkai"
darbo_kodas_1947, 3121,Gavybos darbų meistrai ir brigadininkai
darbo_kodas_1948, 312101,Naftos ir dujų gręžinių gręžimo meistras
darbo_kodas_1949, 312102,Naftos gavybos meistras
darbo_kodas_1950, 312103,Karjero darbų meistras
darbo_kodas_1951, 312104,Gręžinio brigadininkas
darbo_kodas_1952, 3122,Gamybos darbų meistrai ir brigadininkai
darbo_kodas_1953, 312201,Pamainos meistras
darbo_kodas_1954, 312202,Gamybos meistras
darbo_kodas_1955, 312203,Cecho [baro] meistras
darbo_kodas_1956, 312204,Remonto mechaninio baro meistras
darbo_kodas_1957, 312205,Gamybos darbų brigadininkas
darbo_kodas_1958, 312206,Surinkimo darbų meistras
darbo_kodas_1959, 3123,Statybos darbų meistrai ir brigadininkai
darbo_kodas_1960, 3123,Construction supervisors
darbo_kodas_1961, 312301,Geležinkelio ruožo meistras
darbo_kodas_1962, 312302,Tiltų meistras
darbo_kodas_1963, 312303,Kelių meistras
darbo_kodas_1964, 312304,Statybos darbų brigadininkas
darbo_kodas_1965, 312305,Pastatų statybos darbų meistras
darbo_kodas_1966, 312306,Statybvietės darbų meistras
darbo_kodas_1967, 312307,Pastatų ir statinių remonto meistras
darbo_kodas_1968, 313,Technologinių procesų valdymo technikai
darbo_kodas_1969, 3131,Elektrinių operatoriai
darbo_kodas_1970, 313101,Elektrinės skirstomojo skydo dispečeris
darbo_kodas_1971, 313102,Elektrinės operatorius
darbo_kodas_1972, 313103,Elektros generavimo dujų įrangos operatorius
darbo_kodas_1973, 313104,Elektros generatoriaus operatorius
darbo_kodas_1974, 313105,Hidroelektrinės generatoriaus operatorius
darbo_kodas_1975, 313106,Garo jėgainės elektros generatoriaus operatorius
darbo_kodas_1976, 313107,Geoterminės jėgainės operatorius
darbo_kodas_1977, 313108,Hidroelektrinės operatorius
darbo_kodas_1978, 313109,Termofikacinės elektrinės gamtinių dujų įrangos operatorius
darbo_kodas_1979, 313110,Branduolinės elektrinės operatorius
darbo_kodas_1980, 313111,Branduolinio reaktoriaus elektros generatoriaus operatorius
darbo_kodas_1981, 313112,Reaktorių skyriaus operatorius
darbo_kodas_1982, 313113,Elektros srovės lygintuvo operatorius
